age;job;marital;education;month;campaign;previous;poutcome;cons.conf.idx;euribor3m;nr.employed;y
33;admin.;single;university.degree;may;3;1;failure;-46.2;1.313;5099.1;
59;blue-collar;married;basic.4y;mar;3;0;nonexistent;-50.0;1.51;5099.1;
23;technician;married;professional.course;jul;3;0;nonexistent;-42.7;4.958;5228.1;
21;student;single;high.school;jun;1;0;nonexistent;-40.8;1.26;5076.2;
32;services;married;basic.9y;may;1;0;nonexistent;-36.4;4.86;5191.0;
34;technician;married;university.degree;jul;3;0;nonexistent;-42.7;4.968;5228.1;
33;management;single;university.degree;jun;2;3;failure;-39.8;0.739;4991.6;
28;blue-collar;married;high.school;may;2;0;nonexistent;-46.2;1.244;5099.1;
40;blue-collar;married;basic.4y;jul;1;0;nonexistent;-42.7;4.963;5228.1;
31;admin.;single;high.school;nov;1;0;nonexistent;-42.0;4.021;5195.8;
36;technician;married;university.degree;may;1;1;failure;-46.2;1.313;5099.1;
36;entrepreneur;single;university.degree;may;1;0;nonexistent;-46.2;1.291;5099.1;
52;services;divorced;high.school;may;1;0;nonexistent;-36.4;4.86;5191.0;
34;services;married;high.school;apr;2;0;nonexistent;-47.1;1.445;5099.1;
31;services;single;professional.course;may;1;0;nonexistent;-36.4;4.857;5191.0;
48;retired;divorced;basic.4y;apr;3;0;nonexistent;-47.1;1.405;5099.1;
26;services;single;high.school;jun;1;0;nonexistent;-41.8;4.967;5228.1;
40;unknown;single;unknown;sep;1;1;failure;-29.8;0.809;5017.5;
53;admin.;married;high.school;jul;1;0;nonexistent;-42.7;4.968;5228.1;
29;services;married;basic.9y;may;3;0;nonexistent;-36.4;4.855;5191.0;
30;admin.;single;university.degree;nov;1;0;nonexistent;-30.1;0.72;5017.5;
29;admin.;single;basic.9y;may;1;1;failure;-46.2;1.281;5099.1;
31;technician;divorced;professional.course;may;2;0;nonexistent;-36.4;4.855;5191.0;
24;student;single;high.school;jul;1;0;nonexistent;-42.7;4.962;5228.1;
43;technician;single;professional.course;may;1;0;nonexistent;-36.4;4.856;5191.0;
46;blue-collar;married;basic.4y;may;2;0;nonexistent;-46.2;1.266;5099.1;
45;self-employed;married;basic.4y;aug;1;0;nonexistent;-36.1;4.966;5228.1;
38;entrepreneur;married;basic.9y;may;3;0;nonexistent;-46.2;1.25;5099.1;
36;management;divorced;university.degree;sep;3;1;success;-37.5;0.881;4963.6;
35;entrepreneur;married;university.degree;jun;1;0;nonexistent;-41.8;4.959;5228.1;
40;blue-collar;married;basic.4y;nov;2;0;nonexistent;-42.0;4.191;5195.8;
28;blue-collar;married;basic.9y;may;1;0;nonexistent;-46.2;1.266;5099.1;
44;management;married;university.degree;nov;1;0;nonexistent;-42.0;4.076;5195.8;
37;blue-collar;married;basic.9y;jul;1;0;nonexistent;-42.7;4.96;5228.1;
28;admin.;single;university.degree;may;1;0;nonexistent;-46.2;1.244;5099.1;
41;services;single;high.school;nov;1;0;nonexistent;-42.0;4.076;5195.8;
38;student;divorced;unknown;may;3;0;nonexistent;-46.2;1.291;5099.1;
57;housemaid;divorced;basic.6y;jul;3;0;nonexistent;-42.7;4.961;5228.1;
53;blue-collar;married;basic.9y;may;1;0;nonexistent;-36.4;4.859;5191.0;
28;blue-collar;married;basic.6y;jun;2;0;nonexistent;-41.8;4.961;5228.1;
84;retired;married;high.school;dec;1;0;nonexistent;-33.0;0.715;5023.5;
56;unemployed;divorced;professional.course;jul;1;0;nonexistent;-42.7;4.962;5228.1;
36;admin.;married;high.school;nov;2;0;nonexistent;-42.0;4.153;5195.8;
50;admin.;divorced;basic.9y;jul;2;0;nonexistent;-42.7;4.963;5228.1;
22;blue-collar;single;basic.4y;jul;1;0;nonexistent;-42.7;4.957;5228.1;
39;technician;single;high.school;may;1;0;nonexistent;-36.4;4.857;5191.0;
29;services;married;basic.6y;nov;2;1;failure;-42.0;4.12;5195.8;
54;management;divorced;basic.6y;may;1;0;nonexistent;-36.4;4.858;5191.0;
39;management;single;university.degree;apr;1;1;failure;-47.1;1.41;5099.1;
31;technician;married;university.degree;aug;3;0;nonexistent;-36.1;4.963;5228.1;
45;services;married;high.school;aug;2;0;nonexistent;-36.1;4.965;5228.1;
41;admin.;married;professional.course;may;1;0;nonexistent;-36.4;4.864;5191.0;
48;blue-collar;married;basic.4y;may;3;0;nonexistent;-46.2;1.313;5099.1;
35;blue-collar;married;basic.4y;jul;1;0;nonexistent;-42.7;4.96;5228.1;
29;services;married;basic.9y;may;1;0;nonexistent;-36.4;4.859;5191.0;
32;admin.;single;university.degree;apr;2;0;nonexistent;-34.6;0.635;5008.7;
35;admin.;single;university.degree;aug;1;0;nonexistent;-36.1;4.963;5228.1;
39;admin.;divorced;university.degree;jul;3;0;nonexistent;-40.3;0.827;4991.6;
56;management;married;basic.4y;may;3;0;nonexistent;-36.4;4.859;5191.0;
27;blue-collar;single;basic.9y;jul;2;0;nonexistent;-42.7;4.962;5228.1;
38;admin.;married;high.school;jul;1;0;nonexistent;-42.7;4.962;5228.1;
30;blue-collar;married;basic.9y;jul;3;0;nonexistent;-42.7;4.962;5228.1;
26;student;single;basic.9y;may;2;2;success;-46.2;1.313;5099.1;
30;admin.;married;university.degree;apr;3;0;nonexistent;-47.1;1.483;5099.1;
73;retired;married;unknown;mar;1;0;nonexistent;-34.8;0.652;5008.7;
50;admin.;married;high.school;nov;2;0;nonexistent;-42.0;4.021;5195.8;
30;services;married;high.school;may;1;0;nonexistent;-36.4;4.857;5191.0;
30;blue-collar;single;basic.9y;jul;1;0;nonexistent;-42.7;4.963;5228.1;
33;admin.;divorced;university.degree;aug;1;0;nonexistent;-36.1;4.965;5228.1;
34;admin.;single;university.degree;may;1;0;nonexistent;-46.2;1.244;5099.1;
35;technician;married;basic.6y;may;2;0;nonexistent;-36.4;4.856;5191.0;
30;technician;single;professional.course;aug;1;0;nonexistent;-36.1;4.966;5228.1;
29;admin.;divorced;university.degree;may;2;0;nonexistent;-36.4;4.855;5191.0;
54;housemaid;married;basic.4y;jun;1;0;nonexistent;-41.8;4.958;5228.1;
42;self-employed;divorced;professional.course;nov;2;0;nonexistent;-42.0;4.153;5195.8;
40;housemaid;married;basic.6y;jul;3;0;nonexistent;-42.7;4.961;5228.1;
29;admin.;single;high.school;may;2;0;nonexistent;-36.4;4.856;5191.0;
31;admin.;single;university.degree;aug;2;0;nonexistent;-31.4;0.883;5076.2;
59;retired;married;basic.9y;aug;1;0;nonexistent;-36.1;4.964;5228.1;
35;technician;single;university.degree;aug;1;0;nonexistent;-36.1;4.965;5228.1;
50;technician;married;high.school;may;1;0;nonexistent;-36.4;4.855;5191.0;
31;technician;married;university.degree;jun;3;0;nonexistent;-41.8;4.967;5228.1;
51;admin.;divorced;university.degree;aug;1;0;nonexistent;-36.1;4.966;5228.1;
49;technician;married;university.degree;may;1;0;nonexistent;-40.0;0.699;5008.7;
42;self-employed;married;university.degree;nov;3;0;nonexistent;-42.0;4.021;5195.8;
39;technician;single;university.degree;may;1;0;nonexistent;-46.2;1.259;5099.1;
42;admin.;single;university.degree;jul;2;0;nonexistent;-42.7;4.96;5228.1;
30;blue-collar;married;basic.6y;jul;2;0;nonexistent;-42.7;4.963;5228.1;
32;blue-collar;married;basic.4y;may;3;0;nonexistent;-46.2;1.299;5099.1;
32;entrepreneur;married;high.school;may;1;0;nonexistent;-46.2;1.291;5099.1;
41;admin.;married;university.degree;jul;1;1;failure;-33.6;1.044;5076.2;
25;services;single;professional.course;jul;1;0;nonexistent;-42.7;4.963;5228.1;
26;self-employed;single;university.degree;may;3;0;nonexistent;-46.2;1.25;5099.1;
23;student;single;high.school;aug;3;3;failure;-31.4;0.873;5076.2;
33;services;married;basic.9y;may;3;1;failure;-46.2;1.327;5099.1;
33;admin.;single;high.school;may;1;0;nonexistent;-46.2;1.344;5099.1;
59;technician;single;basic.6y;aug;1;0;nonexistent;-31.4;0.883;5076.2;
40;technician;married;professional.course;jun;1;0;nonexistent;-41.8;4.967;5228.1;
43;technician;married;professional.course;jun;1;0;nonexistent;-41.8;4.864;5228.1;
24;student;single;high.school;aug;1;0;nonexistent;-31.4;0.884;5076.2;
31;blue-collar;married;basic.9y;may;1;0;nonexistent;-36.4;4.864;5191.0;
35;services;divorced;university.degree;jul;2;0;nonexistent;-42.7;4.961;5228.1;
42;admin.;single;university.degree;aug;2;0;nonexistent;-38.3;0.898;4991.6;
57;services;married;high.school;may;3;0;nonexistent;-46.2;1.244;5099.1;
59;retired;married;university.degree;may;1;0;nonexistent;-36.4;4.857;5191.0;
28;management;single;unknown;may;1;0;nonexistent;-36.4;4.855;5191.0;
57;blue-collar;married;high.school;apr;2;0;nonexistent;-47.1;1.453;5099.1;
35;admin.;married;high.school;nov;2;0;nonexistent;-42.0;4.191;5195.8;
43;housemaid;divorced;basic.6y;jul;2;0;nonexistent;-42.7;4.962;5228.1;
26;unemployed;single;university.degree;aug;3;2;success;-38.3;0.904;4991.6;
28;admin.;single;high.school;mar;2;0;nonexistent;-50.0;1.799;5099.1;
32;admin.;single;university.degree;may;2;0;nonexistent;-36.4;4.858;5191.0;
35;technician;single;university.degree;may;1;0;nonexistent;-36.4;4.857;5191.0;
38;services;married;basic.4y;jun;2;0;nonexistent;-41.8;4.866;5228.1;
47;admin.;divorced;high.school;jul;1;0;nonexistent;-42.7;4.96;5228.1;
34;technician;single;university.degree;jul;1;0;nonexistent;-42.7;4.963;5228.1;
34;blue-collar;married;basic.9y;apr;2;0;nonexistent;-47.1;1.405;5099.1;
43;management;divorced;university.degree;jul;1;0;nonexistent;-42.7;4.961;5228.1;
27;admin.;single;university.degree;jul;1;0;nonexistent;-42.7;4.963;5228.1;
36;services;married;basic.9y;aug;1;1;success;-31.4;0.881;5076.2;
42;blue-collar;divorced;basic.9y;may;1;0;nonexistent;-36.4;4.858;5191.0;
48;blue-collar;married;basic.6y;aug;1;0;nonexistent;-36.1;4.963;5228.1;
35;management;married;university.degree;jun;2;0;nonexistent;-40.8;1.252;5076.2;
34;blue-collar;divorced;basic.4y;jun;1;0;nonexistent;-41.8;4.865;5228.1;
34;admin.;married;high.school;sep;2;0;nonexistent;-37.5;0.876;4963.6;
35;blue-collar;single;unknown;jun;1;0;nonexistent;-41.8;4.967;5228.1;
36;self-employed;single;basic.9y;nov;1;0;nonexistent;-42.0;4.153;5195.8;
55;services;divorced;high.school;jul;1;0;nonexistent;-42.7;4.962;5228.1;
41;technician;married;university.degree;aug;2;0;nonexistent;-36.1;4.97;5228.1;
31;blue-collar;married;basic.4y;may;1;0;nonexistent;-36.4;4.856;5191.0;
27;services;single;university.degree;mar;1;0;nonexistent;-34.8;0.649;5008.7;
50;admin.;divorced;university.degree;mar;1;0;nonexistent;-50.0;1.614;5099.1;
50;blue-collar;married;basic.4y;jul;3;0;nonexistent;-42.7;4.962;5228.1;
56;admin.;married;university.degree;jul;1;0;nonexistent;-42.7;4.957;5228.1;
21;services;single;high.school;jul;3;0;nonexistent;-42.7;4.961;5228.1;
50;retired;married;basic.4y;jul;1;0;nonexistent;-42.7;4.957;5228.1;
42;blue-collar;married;basic.9y;jul;2;0;nonexistent;-42.7;4.968;5228.1;
34;blue-collar;married;basic.9y;nov;3;0;nonexistent;-42.0;4.12;5195.8;
37;admin.;single;university.degree;may;2;0;nonexistent;-36.4;4.864;5191.0;
29;blue-collar;married;basic.9y;may;1;0;nonexistent;-46.2;1.299;5099.1;
27;blue-collar;married;basic.9y;may;1;0;nonexistent;-36.4;4.855;5191.0;
33;admin.;married;university.degree;nov;3;0;nonexistent;-42.0;4.076;5195.8;
36;admin.;married;university.degree;oct;2;0;nonexistent;-26.9;0.742;5017.5;
40;technician;married;professional.course;jul;1;0;nonexistent;-42.7;4.962;5228.1;
57;services;married;high.school;may;2;0;nonexistent;-46.2;1.244;5099.1;
40;management;married;university.degree;jul;3;0;nonexistent;-42.7;4.96;5228.1;
26;admin.;single;university.degree;apr;1;0;nonexistent;-47.1;1.479;5099.1;
38;housemaid;married;high.school;jul;1;0;nonexistent;-42.7;4.963;5228.1;
31;unemployed;single;basic.9y;apr;1;1;failure;-47.1;1.405;5099.1;
32;admin.;single;university.degree;jun;1;0;nonexistent;-41.8;4.864;5228.1;
37;services;single;university.degree;jun;1;0;nonexistent;-41.8;4.959;5228.1;
35;admin.;single;high.school;may;1;0;nonexistent;-46.2;1.327;5099.1;
29;admin.;married;university.degree;aug;1;0;nonexistent;-36.1;4.963;5228.1;
38;management;single;university.degree;may;2;0;nonexistent;-36.4;4.857;5191.0;
24;services;single;basic.9y;jul;2;0;nonexistent;-42.7;4.963;5228.1;
28;blue-collar;married;high.school;jul;1;0;nonexistent;-42.7;4.96;5228.1;
32;blue-collar;married;basic.4y;apr;2;1;failure;-47.1;1.41;5099.1;
20;student;single;unknown;apr;1;0;nonexistent;-34.6;0.646;5008.7;
39;blue-collar;married;basic.6y;jun;1;0;nonexistent;-41.8;4.864;5228.1;
34;self-employed;married;university.degree;nov;2;0;nonexistent;-42.0;4.12;5195.8;
56;unemployed;divorced;basic.4y;mar;1;0;nonexistent;-34.8;0.634;5008.7;
53;self-employed;married;university.degree;aug;2;0;nonexistent;-36.1;4.963;5228.1;
31;technician;married;professional.course;aug;1;0;nonexistent;-36.1;4.965;5228.1;
46;management;married;university.degree;may;2;0;nonexistent;-36.4;4.857;5191.0;
45;services;married;high.school;may;2;0;nonexistent;-36.4;4.857;5191.0;
33;blue-collar;married;professional.course;may;2;1;failure;-46.2;1.266;5099.1;
67;admin.;married;basic.4y;oct;2;2;success;-26.9;0.722;5017.5;
39;admin.;married;university.degree;may;1;0;nonexistent;-36.4;4.86;5191.0;
32;admin.;single;university.degree;nov;1;0;nonexistent;-42.0;4.021;5195.8;
40;technician;married;professional.course;nov;1;1;failure;-42.0;4.12;5195.8;
39;blue-collar;single;basic.9y;apr;2;0;nonexistent;-47.1;1.483;5099.1;
34;admin.;single;university.degree;nov;2;0;nonexistent;-42.0;4.191;5195.8;
41;self-employed;married;professional.course;aug;3;0;nonexistent;-36.1;4.964;5228.1;
58;retired;married;basic.4y;sep;1;0;nonexistent;-29.8;0.781;5017.5;
39;admin.;single;university.degree;may;2;0;nonexistent;-46.2;1.313;5099.1;
42;unemployed;divorced;high.school;may;1;0;nonexistent;-36.4;4.86;5191.0;
28;admin.;married;high.school;may;1;0;nonexistent;-36.4;4.856;5191.0;
34;technician;divorced;professional.course;aug;1;0;nonexistent;-36.1;4.964;5228.1;
41;admin.;divorced;high.school;aug;1;3;failure;-38.3;0.905;4991.6;
42;housemaid;married;basic.4y;aug;1;0;nonexistent;-36.1;4.965;5228.1;
35;blue-collar;married;high.school;may;1;0;nonexistent;-46.2;1.291;5099.1;
52;blue-collar;married;basic.9y;jul;2;0;nonexistent;-42.7;4.962;5228.1;
43;entrepreneur;divorced;high.school;may;3;0;nonexistent;-36.4;4.857;5191.0;
32;unemployed;married;university.degree;jul;2;0;nonexistent;-42.7;4.963;5228.1;
37;blue-collar;married;high.school;may;2;1;failure;-46.2;1.313;5099.1;
54;admin.;married;basic.4y;may;2;0;nonexistent;-36.4;4.855;5191.0;
30;blue-collar;single;basic.6y;may;3;0;nonexistent;-36.4;4.864;5191.0;
58;blue-collar;married;basic.4y;jul;1;0;nonexistent;-42.7;4.962;5228.1;
37;admin.;single;high.school;oct;1;0;nonexistent;-49.5;0.987;4963.6;
58;technician;married;basic.9y;jul;1;0;nonexistent;-42.7;4.963;5228.1;
58;retired;divorced;professional.course;nov;3;1;failure;-42.0;4.021;5195.8;
59;management;married;basic.9y;jul;1;0;nonexistent;-42.7;4.957;5228.1;
43;management;married;professional.course;nov;1;0;nonexistent;-42.0;4.153;5195.8;
49;services;married;high.school;aug;1;0;nonexistent;-36.1;4.965;5228.1;
29;technician;married;university.degree;aug;1;0;nonexistent;-36.1;4.965;5228.1;
29;technician;married;university.degree;aug;1;0;nonexistent;-36.1;4.964;5228.1;
36;blue-collar;married;unknown;may;1;0;nonexistent;-46.2;1.327;5099.1;
43;blue-collar;married;basic.4y;may;3;1;failure;-46.2;1.266;5099.1;
33;technician;married;professional.course;aug;2;0;nonexistent;-36.1;4.964;5228.1;
29;blue-collar;married;basic.9y;may;1;0;nonexistent;-36.4;4.858;5191.0;
30;admin.;married;university.degree;aug;2;0;nonexistent;-36.1;4.963;5228.1;
35;management;married;university.degree;aug;1;0;nonexistent;-36.1;4.966;5228.1;
49;technician;married;professional.course;may;1;0;nonexistent;-36.4;4.856;5191.0;
43;blue-collar;married;basic.9y;jun;1;0;nonexistent;-40.8;1.262;5076.2;
42;admin.;married;university.degree;nov;2;0;nonexistent;-42.0;4.12;5195.8;
31;blue-collar;single;high.school;nov;1;0;nonexistent;-42.0;4.076;5195.8;
39;blue-collar;married;basic.9y;may;3;0;nonexistent;-46.2;1.334;5099.1;
49;admin.;divorced;high.school;apr;3;0;nonexistent;-47.1;1.405;5099.1;
54;admin.;married;university.degree;mar;1;0;nonexistent;-50.0;1.56;5099.1;
33;entrepreneur;married;basic.9y;may;3;0;nonexistent;-36.4;4.859;5191.0;
39;blue-collar;married;basic.6y;may;2;1;failure;-46.2;1.334;5099.1;
39;admin.;divorced;university.degree;aug;1;0;nonexistent;-36.1;4.964;5228.1;
52;technician;divorced;university.degree;jun;3;0;nonexistent;-41.8;4.96;5228.1;
34;blue-collar;married;basic.9y;apr;1;0;nonexistent;-47.1;1.405;5099.1;
30;management;single;university.degree;jul;3;0;nonexistent;-42.7;4.96;5228.1;
21;blue-collar;single;basic.9y;may;2;0;nonexistent;-46.2;1.244;5099.1;
48;entrepreneur;single;university.degree;jul;2;0;nonexistent;-42.7;4.961;5228.1;
32;admin.;single;high.school;jul;2;0;nonexistent;-42.7;4.958;5228.1;
60;management;married;unknown;jul;1;0;nonexistent;-42.7;4.96;5228.1;
53;blue-collar;married;high.school;may;1;0;nonexistent;-36.4;4.856;5191.0;
36;technician;single;professional.course;may;1;0;nonexistent;-46.2;1.299;5099.1;
32;admin.;married;high.school;may;1;1;failure;-46.2;1.334;5099.1;
32;technician;single;university.degree;jul;1;0;nonexistent;-42.7;4.963;5228.1;
30;technician;single;professional.course;jul;2;0;nonexistent;-42.7;4.962;5228.1;
29;admin.;single;university.degree;nov;2;2;failure;-30.1;0.714;5017.5;
58;retired;married;unknown;aug;2;0;nonexistent;-36.1;4.963;5228.1;
39;admin.;married;university.degree;aug;2;0;nonexistent;-36.1;4.962;5228.1;
51;housemaid;married;unknown;aug;1;0;nonexistent;-31.4;0.881;5076.2;
30;admin.;married;university.degree;jul;2;0;nonexistent;-42.7;4.957;5228.1;
54;technician;married;professional.course;jun;3;0;nonexistent;-41.8;4.865;5228.1;
54;admin.;married;high.school;may;2;0;nonexistent;-36.4;4.858;5191.0;
33;admin.;single;high.school;oct;1;0;nonexistent;-26.9;0.731;5017.5;
33;technician;married;university.degree;may;1;1;failure;-46.2;1.266;5099.1;
32;technician;married;professional.course;jul;2;0;nonexistent;-42.7;4.963;5228.1;
59;management;married;university.degree;sep;2;1;success;-29.8;0.803;5017.5;
58;housemaid;married;basic.4y;jul;1;0;nonexistent;-42.7;4.961;5228.1;
44;blue-collar;married;basic.4y;may;2;1;failure;-46.2;1.25;5099.1;
32;admin.;single;university.degree;mar;3;0;nonexistent;-50.0;1.52;5099.1;
33;admin.;married;university.degree;may;1;0;nonexistent;-36.4;4.864;5191.0;
56;admin.;married;high.school;jul;2;0;nonexistent;-42.7;4.957;5228.1;
40;admin.;divorced;university.degree;apr;1;0;nonexistent;-47.1;1.445;5099.1;
38;management;divorced;university.degree;aug;1;0;nonexistent;-36.1;4.963;5228.1;
52;management;divorced;university.degree;jun;1;0;nonexistent;-41.8;4.864;5228.1;
45;blue-collar;divorced;basic.9y;may;1;0;nonexistent;-36.4;4.857;5191.0;
37;admin.;married;high.school;nov;2;0;nonexistent;-42.0;4.191;5195.8;
60;retired;married;unknown;aug;2;0;nonexistent;-36.1;4.965;5228.1;
48;blue-collar;married;basic.9y;may;1;0;nonexistent;-36.4;4.857;5191.0;
28;services;single;high.school;may;2;0;nonexistent;-36.4;4.857;5191.0;
31;student;single;university.degree;jul;2;0;nonexistent;-40.3;0.885;4991.6;
52;services;divorced;basic.4y;jun;1;0;nonexistent;-40.8;1.262;5076.2;
22;student;single;basic.9y;mar;1;1;failure;-34.8;0.653;5008.7;
28;admin.;married;high.school;may;2;0;nonexistent;-40.0;0.697;5008.7;
25;services;married;professional.course;may;3;0;nonexistent;-36.4;4.855;5191.0;
50;services;married;high.school;nov;1;0;nonexistent;-42.0;4.153;5195.8;
28;admin.;single;university.degree;jun;1;0;nonexistent;-40.8;1.266;5076.2;
27;blue-collar;married;basic.4y;may;2;0;nonexistent;-46.2;1.291;5099.1;
49;entrepreneur;married;university.degree;may;1;0;nonexistent;-36.4;4.857;5191.0;
48;admin.;divorced;university.degree;aug;2;0;nonexistent;-36.1;4.964;5228.1;
38;services;married;high.school;may;1;0;nonexistent;-36.4;4.86;5191.0;
33;entrepreneur;married;university.degree;jul;2;0;nonexistent;-42.7;4.962;5228.1;
40;blue-collar;married;basic.9y;may;1;0;nonexistent;-36.4;4.857;5191.0;
43;management;single;high.school;nov;1;0;nonexistent;-42.0;4.021;5195.8;
49;admin.;married;university.degree;may;2;0;nonexistent;-36.4;4.855;5191.0;
30;management;married;university.degree;jul;2;0;nonexistent;-42.7;4.963;5228.1;
